NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
KERATINIZATION%GOBP%GO:0031424	KERATINIZATION%GOBP%GO:0031424		34	-0.40050507	-1.6469464	0.01183432	0.14643356	1.0	4261	tags=62%, list=31%, signal=89%	
CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346	CELLULAR RESPONSE TO INTERFERON-GAMMA%GOBP%GO:0071346		64	-0.35285142	-1.6466606	0.0020533882	0.14608759	1.0	4202	tags=48%, list=30%, signal=69%	
REGULATION OF RHOA ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RHOA ACTIVITY	REGULATION OF RHOA ACTIVITY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REGULATION OF RHOA ACTIVITY		40	-0.39542383	-1.6463338	0.011741683	0.14582622	1.0	2481	tags=40%, list=18%, signal=49%	
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	NEURON PROJECTION GUIDANCE%GOBP%GO:0097485		161	-0.29056907	-1.6452065	0.0019607844	0.14656332	1.0	3875	tags=44%, list=28%, signal=61%	
HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_TNFA_SIGNALING_VIA_NFKB%MSIGDB_C2%HALLMARK_TNFA_SIGNALING_VIA_NFKB		141	-0.3044102	-1.6450769	0.006024096	0.14603822	1.0	2701	tags=36%, list=19%, signal=44%	
NEGATIVE REGULATION OF CALCIUM-MEDIATED SIGNALING%GOBP%GO:0050849	NEGATIVE REGULATION OF CALCIUM-MEDIATED SIGNALING%GOBP%GO:0050849		20	-0.48949963	-1.6439314	0.026262626	0.14672488	1.0	3854	tags=65%, list=28%, signal=90%	
SIGNAL TRANSDUCTION BY L1%REACTOME%R-HSA-445144.1	SIGNAL TRANSDUCTION BY L1%REACTOME%R-HSA-445144.1		18	-0.48987752	-1.6430198	0.015533981	0.14706583	1.0	3172	tags=50%, list=23%, signal=65%	
REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169	REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903169		66	-0.34353083	-1.6398729	0.009940358	0.1499055	1.0	2553	tags=32%, list=18%, signal=39%	
G ALPHA (I) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 75%418594	G ALPHA (I) SIGNALLING EVENTS%REACTOME DATABASE ID RELEASE 75%418594		177	-0.28911236	-1.6393085	0.0	0.14990553	1.0	3446	tags=38%, list=25%, signal=50%	
RANKL%NETPATH%RANKL	RANKL%NETPATH%RANKL		59	-0.35673627	-1.6388435	0.005882353	0.14982729	1.0	1480	tags=25%, list=11%, signal=28%	
ISOPRENOID BIOSYNTHETIC PROCESS%GOBP%GO:0008299	ISOPRENOID BIOSYNTHETIC PROCESS%GOBP%GO:0008299		15	-0.5095191	-1.6380843	0.023483366	0.15013993	1.0	3338	tags=53%, list=24%, signal=70%	
CELL JUNCTION ASSEMBLY%GOBP%GO:0034329	CELL JUNCTION ASSEMBLY%GOBP%GO:0034329		120	-0.30548558	-1.6374785	0.0	0.15022923	1.0	3835	tags=44%, list=28%, signal=61%	
SYNTHESIS OF PC%REACTOME DATABASE ID RELEASE 75%1483191	SYNTHESIS OF PC%REACTOME DATABASE ID RELEASE 75%1483191		21	-0.45526043	-1.6360034	0.01775148	0.15125853	1.0	2867	tags=48%, list=21%, signal=60%	
REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904062	REGULATION OF CATION TRANSMEMBRANE TRANSPORT%GOBP%GO:1904062		183	-0.28643346	-1.6357957	0.0	0.15087454	1.0	2553	tags=30%, list=18%, signal=36%	
INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.2	INACTIVATION, RECOVERY AND REGULATION OF THE PHOTOTRANSDUCTION CASCADE%REACTOME%R-HSA-2514859.2		15	-0.5126838	-1.6350518	0.02016129	0.15103361	1.0	2033	tags=53%, list=15%, signal=62%	
CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2	CELL JUNCTION ORGANIZATION%REACTOME%R-HSA-446728.2		60	-0.3547216	-1.630013	0.005859375	0.15640269	1.0	4478	tags=47%, list=32%, signal=69%	
REGULATION OF HEMOSTASIS%GOBP%GO:1900046	REGULATION OF HEMOSTASIS%GOBP%GO:1900046		44	-0.37554088	-1.6291052	0.014112903	0.15670209	1.0	3890	tags=50%, list=28%, signal=69%	
PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS%GOBP%GO:0006656	PHOSPHATIDYLCHOLINE BIOSYNTHETIC PROCESS%GOBP%GO:0006656		25	-0.43859175	-1.6282142	0.01923077	0.15703163	1.0	2867	tags=44%, list=21%, signal=55%	
SPINAL CORD INJURY%WIKIPATHWAYS_20210210%WP2431%HOMO SAPIENS	SPINAL CORD INJURY%WIKIPATHWAYS_20210210%WP2431%HOMO SAPIENS		58	-0.3522172	-1.626725	0.005791506	0.15812142	1.0	2231	tags=38%, list=16%, signal=45%	
POSITIVE REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060193	POSITIVE REGULATION OF LIPASE ACTIVITY%GOBP%GO:0060193		32	-0.4066765	-1.6260167	0.010615711	0.15831712	1.0	4648	tags=63%, list=34%, signal=94%	
POSITIVE REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010518	POSITIVE REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010518		27	-0.42493606	-1.6239312	0.012396694	0.1599032	1.0	4298	tags=59%, list=31%, signal=86%	
LONG-TERM MEMORY%GOBP%GO:0007616	LONG-TERM MEMORY%GOBP%GO:0007616		16	-0.5076489	-1.618469	0.02882883	0.16565374	1.0	2419	tags=50%, list=17%, signal=61%	
REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035	REGULATION OF EPITHELIAL CELL APOPTOTIC PROCESS%GOBP%GO:1904035		41	-0.3825485	-1.6182525	0.022	0.16529538	1.0	3372	tags=54%, list=24%, signal=71%	
REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193	REGULATION OF BLOOD COAGULATION%GOBP%GO:0030193		44	-0.37554088	-1.6173531	0.0137795275	0.16577578	1.0	3890	tags=50%, list=28%, signal=69%	
KERATINIZATION%REACTOME%R-HSA-6805567.2	KERATINIZATION%REACTOME%R-HSA-6805567.2		34	-0.40549895	-1.615692	0.024640657	0.16715106	1.0	4261	tags=62%, list=31%, signal=89%	
SKIN DEVELOPMENT%GOBP%GO:0043588	SKIN DEVELOPMENT%GOBP%GO:0043588		86	-0.32569137	-1.6155857	0.004219409	0.1666229	1.0	2231	tags=34%, list=16%, signal=40%	
ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886	ANTIGEN PROCESSING AND PRESENTATION OF EXOGENOUS PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0019886		81	-0.32607502	-1.6153905	0.0020408162	0.16621362	1.0	2040	tags=28%, list=15%, signal=33%	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION%MSIGDB_C2%HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION		113	-0.30805463	-1.61481	0.002074689	0.16621208	1.0	1715	tags=28%, list=12%, signal=32%	
STEROL METABOLIC PROCESS%GOBP%GO:0016125	STEROL METABOLIC PROCESS%GOBP%GO:0016125		61	-0.34593198	-1.6142899	0.012048192	0.16608447	1.0	2740	tags=34%, list=20%, signal=43%	
GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME%R-HSA-8856688.1	GOLGI-TO-ER RETROGRADE TRANSPORT%REACTOME%R-HSA-8856688.1		107	-0.3077956	-1.613676	0.0038461538	0.16617514	1.0	2359	tags=33%, list=17%, signal=39%	
AXON GUIDANCE%GOBP%GO:0007411	AXON GUIDANCE%GOBP%GO:0007411		161	-0.29056907	-1.611478	0.0043956046	0.16798647	1.0	3875	tags=44%, list=28%, signal=61%	
PID_PDGFRA_PATHWAY%MSIGDB_C2%PID_PDGFRA_PATHWAY	PID_PDGFRA_PATHWAY%MSIGDB_C2%PID_PDGFRA_PATHWAY		15	-0.5052656	-1.6080546	0.024691358	0.17161934	1.0	2945	tags=47%, list=21%, signal=59%	
CELL-CELL JUNCTION ORGANIZATION%GOBP%GO:0045216	CELL-CELL JUNCTION ORGANIZATION%GOBP%GO:0045216		93	-0.3155104	-1.6077095	0.0020449897	0.17144366	1.0	3835	tags=45%, list=28%, signal=62%	
POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057	POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057		43	-0.3811612	-1.6058602	0.01446281	0.17330623	1.0	3890	tags=42%, list=28%, signal=58%	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		37	-0.39452043	-1.605568	0.0140280565	0.17301464	1.0	3787	tags=51%, list=27%, signal=70%	
REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807	REGULATION OF SYNAPSE ORGANIZATION%GOBP%GO:0050807		87	-0.3157723	-1.6054698	0.008421052	0.17247179	1.0	2863	tags=39%, list=21%, signal=49%	
L1CAM INTERACTIONS%REACTOME%R-HSA-373760.2	L1CAM INTERACTIONS%REACTOME%R-HSA-373760.2		77	-0.33109787	-1.6045736	0.0	0.17285974	1.0	3336	tags=38%, list=24%, signal=49%	
REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006	REGULATION OF ACTIVATED T CELL PROLIFERATION%GOBP%GO:0046006		16	-0.49456355	-1.6043296	0.024242423	0.1725103	1.0	2278	tags=44%, list=16%, signal=52%	
EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING	EPHA2 FORWARD SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%EPHA2 FORWARD SIGNALING		18	-0.4696548	-1.603842	0.028688524	0.1724727	1.0	3172	tags=50%, list=23%, signal=65%	
LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2	LONG-TERM POTENTIATION%REACTOME%R-HSA-9620244.2		17	-0.477083	-1.6038085	0.026639344	0.17184621	1.0	469	tags=29%, list=3%, signal=30%	
NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 75%2979096	NOTCH2 ACTIVATION AND TRANSMISSION OF SIGNAL TO THE NUCLEUS%REACTOME DATABASE ID RELEASE 75%2979096		20	-0.4591935	-1.6034857	0.027833002	0.17161709	1.0	883	tags=30%, list=6%, signal=32%	
REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257	REGULATION OF MUSCLE SYSTEM PROCESS%GOBP%GO:0090257		101	-0.31161225	-1.6029394	0.006060606	0.17161301	1.0	2771	tags=36%, list=20%, signal=44%	
BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY	BIOCARTA_PYK2_PATHWAY%MSIGDB_C2%BIOCARTA_PYK2_PATHWAY		22	-0.4452629	-1.6024967	0.026	0.17156522	1.0	2842	tags=41%, list=21%, signal=51%	
REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509	REGULATION OF TYROSINE PHOSPHORYLATION OF STAT PROTEIN%GOBP%GO:0042509		38	-0.3905354	-1.6023341	0.016666668	0.17119639	1.0	3915	tags=55%, list=28%, signal=77%	
MEMBRANE ASSEMBLY%GOBP%GO:0071709	MEMBRANE ASSEMBLY%GOBP%GO:0071709		23	-0.44768625	-1.601824	0.03368421	0.17111787	1.0	2735	tags=43%, list=20%, signal=54%	
BEHAVIOR%GOBP%GO:0007610	BEHAVIOR%GOBP%GO:0007610		125	-0.30080876	-1.6016246	0.001984127	0.17072141	1.0	2822	tags=38%, list=20%, signal=47%	
REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GOBP%GO:0031644	REGULATION OF NEUROLOGICAL SYSTEM PROCESS%GOBP%GO:0031644		50	-0.36135715	-1.6001298	0.012	0.17201003	1.0	2838	tags=40%, list=20%, signal=50%	
T-CELL RECEPTOR AND CO-STIMULATORY SIGNALING%WIKIPATHWAYS_20210210%WP2583%HOMO SAPIENS	T-CELL RECEPTOR AND CO-STIMULATORY SIGNALING%WIKIPATHWAYS_20210210%WP2583%HOMO SAPIENS		16	-0.48136055	-1.5972321	0.03726708	0.17504707	1.0	3199	tags=50%, list=23%, signal=65%	
SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 75%1236394	SIGNALING BY ERBB4%REACTOME DATABASE ID RELEASE 75%1236394		40	-0.38475442	-1.5961049	0.01705757	0.1758846	1.0	2480	tags=40%, list=18%, signal=49%	
SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE	SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SIGNALING EVENTS MEDIATED BY FOCAL ADHESION KINASE		55	-0.35698932	-1.5955216	0.01863354	0.17594847	1.0	2945	tags=42%, list=21%, signal=53%	
CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954	CENTRAL NERVOUS SYSTEM NEURON DEVELOPMENT%GOBP%GO:0021954		34	-0.40301123	-1.5953968	0.015968064	0.17551331	1.0	3002	tags=47%, list=22%, signal=60%	
APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME%R-HSA-111465.3	APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS%REACTOME%R-HSA-111465.3		31	-0.40150154	-1.591574	0.021526419	0.17993243	1.0	2400	tags=39%, list=17%, signal=47%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002495		83	-0.32389173	-1.5914683	0.014583333	0.17944054	1.0	2040	tags=28%, list=15%, signal=32%	
REGULATION OF TISSUE REMODELING%GOBP%GO:0034103	REGULATION OF TISSUE REMODELING%GOBP%GO:0034103		34	-0.39580747	-1.5899915	0.012711864	0.18078583	1.0	1777	tags=38%, list=13%, signal=44%	
WNT SIGNALING%WIKIPATHWAYS_20210210%WP428%HOMO SAPIENS	WNT SIGNALING%WIKIPATHWAYS_20210210%WP428%HOMO SAPIENS		76	-0.32484567	-1.5882227	0.003921569	0.18239582	1.0	3558	tags=43%, list=26%, signal=58%	
EPH-EPHRIN SIGNALING%REACTOME DATABASE ID RELEASE 75%2682334	EPH-EPHRIN SIGNALING%REACTOME DATABASE ID RELEASE 75%2682334		84	-0.32402337	-1.5878317	0.004056795	0.18240003	1.0	3971	tags=46%, list=29%, signal=65%	
ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189	ADENYLATE CYCLASE-ACTIVATING G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0007189		57	-0.3526716	-1.5874885	0.012605042	0.18223956	1.0	4527	tags=58%, list=33%, signal=86%	
GPCR LIGAND BINDING%REACTOME%R-HSA-500792.3	GPCR LIGAND BINDING%REACTOME%R-HSA-500792.3		132	-0.2957895	-1.5869249	0.0	0.18242301	1.0	4392	tags=48%, list=32%, signal=70%	
REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097	REGULATION OF PROTEIN TYROSINE KINASE ACTIVITY%GOBP%GO:0061097		51	-0.36216822	-1.5867269	0.010162601	0.18195897	1.0	3223	tags=35%, list=23%, signal=46%	
POSITIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901890	POSITIVE REGULATION OF CELL JUNCTION ASSEMBLY%GOBP%GO:1901890		20	-0.45942417	-1.5866978	0.024640657	0.18136598	1.0	3835	tags=55%, list=28%, signal=76%	
REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1901379	REGULATION OF POTASSIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1901379		53	-0.35622367	-1.5864937	0.012631579	0.18097705	1.0	3281	tags=42%, list=24%, signal=54%	
ERBB2 SIGNALING PATHWAY%GOBP%GO:0038128	ERBB2 SIGNALING PATHWAY%GOBP%GO:0038128		27	-0.413436	-1.5859263	0.01814516	0.18102771	1.0	2842	tags=37%, list=21%, signal=47%	
PLATELET ACTIVATION%GOBP%GO:0030168	PLATELET ACTIVATION%GOBP%GO:0030168		85	-0.32113653	-1.5855554	0.005964215	0.18085667	1.0	4170	tags=42%, list=30%, signal=60%	
REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517	REGULATION OF PHOSPHOLIPASE ACTIVITY%GOBP%GO:0010517		36	-0.39296728	-1.584102	0.01814516	0.18204	1.0	4648	tags=61%, list=34%, signal=92%	
ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING	ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING		21	-0.44471347	-1.5840541	0.033755273	0.18147941	1.0	1137	tags=38%, list=8%, signal=41%	
PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY	PID_ALPHA_SYNUCLEIN_PATHWAY%MSIGDB_C2%PID_ALPHA_SYNUCLEIN_PATHWAY		19	-0.46556628	-1.5837257	0.02173913	0.18130769	1.0	1137	tags=37%, list=8%, signal=40%	
CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231	CARDIAC VENTRICLE DEVELOPMENT%GOBP%GO:0003231		50	-0.35495257	-1.5820897	0.011560693	0.18288472	1.0	2637	tags=38%, list=19%, signal=47%	
ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20210210%WP2197%HOMO SAPIENS	ENDOTHELIN PATHWAYS%WIKIPATHWAYS_20210210%WP2197%HOMO SAPIENS		22	-0.43995774	-1.5820072	0.038934425	0.18239708	1.0	4337	tags=64%, list=31%, signal=92%	
ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504	ANTIGEN PROCESSING AND PRESENTATION OF PEPTIDE OR POLYSACCHARIDE ANTIGEN VIA MHC CLASS II%GOBP%GO:0002504		84	-0.3156834	-1.581996	0.004016064	0.18178406	1.0	2040	tags=27%, list=15%, signal=32%	
REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032663	REGULATION OF INTERLEUKIN-2 PRODUCTION%GOBP%GO:0032663		30	-0.4052458	-1.5790076	0.02008032	0.18505193	1.0	5150	tags=70%, list=37%, signal=111%	
NONGENOTROPIC ANDROGEN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONGENOTROPIC ANDROGEN SIGNALING	NONGENOTROPIC ANDROGEN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NONGENOTROPIC ANDROGEN SIGNALING		28	-0.4080115	-1.5782105	0.024742268	0.18537179	1.0	2822	tags=39%, list=20%, signal=49%	
TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME%R-HSA-948021.2	TRANSPORT TO THE GOLGI AND SUBSEQUENT MODIFICATION%REACTOME%R-HSA-948021.2		150	-0.29043543	-1.5775155	0.0021645022	0.18565582	1.0	2084	tags=28%, list=15%, signal=33%	
REGULATION OF STAT CASCADE%GOBP%GO:1904892	REGULATION OF STAT CASCADE%GOBP%GO:1904892		60	-0.33695468	-1.573666	0.01048218	0.1902087	1.0	3915	tags=50%, list=28%, signal=69%	
COPI-MEDIATED ANTEROGRADE TRANSPORT%REACTOME%R-HSA-6807878.1	COPI-MEDIATED ANTEROGRADE TRANSPORT%REACTOME%R-HSA-6807878.1		79	-0.31801277	-1.5723127	0.006	0.1911789	1.0	1508	tags=28%, list=11%, signal=31%	
POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332	POSITIVE REGULATION OF MORPHOGENESIS OF AN EPITHELIUM%GOBP%GO:1905332		25	-0.4227416	-1.5718808	0.03629032	0.19112806	1.0	4486	tags=60%, list=32%, signal=89%	
REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803	REGULATION OF SYNAPSE STRUCTURE OR ACTIVITY%GOBP%GO:0050803		95	-0.31192595	-1.5706741	0.004132231	0.19213061	1.0	2863	tags=37%, list=21%, signal=46%	
REELIN SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REELIN SIGNALING PATHWAY	REELIN SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%REELIN SIGNALING PATHWAY		27	-0.40855616	-1.5689374	0.027290449	0.19384076	1.0	3244	tags=41%, list=23%, signal=53%	
PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY	PID_ARF6_PATHWAY%MSIGDB_C2%PID_ARF6_PATHWAY		22	-0.434672	-1.5688038	0.037190083	0.19335744	1.0	1463	tags=27%, list=11%, signal=30%	
G ALPHA (Q) SIGNALLING EVENTS%REACTOME%R-HSA-416476.6	G ALPHA (Q) SIGNALLING EVENTS%REACTOME%R-HSA-416476.6		104	-0.3004779	-1.5685337	0.0041841003	0.19310498	1.0	4390	tags=48%, list=32%, signal=70%	
ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532	ACTIN CYTOSKELETON REORGANIZATION%GOBP%GO:0031532		52	-0.3490783	-1.5684491	0.017821781	0.19261298	1.0	4090	tags=46%, list=30%, signal=65%	
REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685	REGULATION OF LEUKOCYTE MIGRATION%GOBP%GO:0002685		97	-0.30479455	-1.5670952	0.016096579	0.1937291	1.0	3358	tags=43%, list=24%, signal=57%	
PID_ECADHERIN_NASCENT_AJ_PATHWAY%MSIGDB_C2%PID_ECADHERIN_NASCENT_AJ_PATHWAY	PID_ECADHERIN_NASCENT_AJ_PATHWAY%MSIGDB_C2%PID_ECADHERIN_NASCENT_AJ_PATHWAY		25	-0.42765874	-1.5656453	0.032786883	0.19517867	1.0	3172	tags=52%, list=23%, signal=67%	
ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882	ANTIGEN PROCESSING AND PRESENTATION%GOBP%GO:0019882		173	-0.27790228	-1.5656193	0.0	0.19460446	1.0	2040	tags=27%, list=15%, signal=31%	
SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY	SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SPHINGOSINE 1-PHOSPHATE (S1P) PATHWAY		19	-0.4605352	-1.56526	0.042596348	0.19443122	1.0	3858	tags=53%, list=28%, signal=73%	
LEARNING OR MEMORY%GOBP%GO:0007611	LEARNING OR MEMORY%GOBP%GO:0007611		70	-0.33226314	-1.564906	0.022403259	0.19424929	1.0	2822	tags=41%, list=20%, signal=52%	
PID_ENDOTHELIN_PATHWAY%MSIGDB_C2%PID_ENDOTHELIN_PATHWAY	PID_ENDOTHELIN_PATHWAY%MSIGDB_C2%PID_ENDOTHELIN_PATHWAY		39	-0.37094566	-1.5648988	0.026804123	0.19364206	1.0	2822	tags=41%, list=20%, signal=51%	
SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519	SKELETAL MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0007519		24	-0.42670885	-1.5643618	0.031496063	0.1938032	1.0	3540	tags=54%, list=26%, signal=73%	
PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY	PID_REELIN_PATHWAY%MSIGDB_C2%PID_REELIN_PATHWAY		22	-0.44882986	-1.5634674	0.032	0.19438122	1.0	3244	tags=50%, list=23%, signal=65%	
FOREBRAIN GENERATION OF NEURONS%GOBP%GO:0021872	FOREBRAIN GENERATION OF NEURONS%GOBP%GO:0021872		21	-0.44212195	-1.5610778	0.031712472	0.19704825	1.0	3002	tags=48%, list=22%, signal=61%	
POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414	POSITIVE REGULATION OF ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:0032414		57	-0.3400185	-1.5608143	0.016597511	0.19679184	1.0	2387	tags=33%, list=17%, signal=40%	
NEGATIVE REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046627	NEGATIVE REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046627		26	-0.42184645	-1.560037	0.03006012	0.19720213	1.0	3347	tags=38%, list=24%, signal=51%	
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027	HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-GQ ALPHA AND GO ALPHA MEDIATED PATHWAY%PANTHER PATHWAY%P00027		73	-0.3265138	-1.5580077	0.014553014	0.19933228	1.0	3510	tags=41%, list=25%, signal=55%	
CANONICAL  AND NON-CANONICAL NOTCH SIGNALING%WIKIPATHWAYS_20210210%WP3845%HOMO SAPIENS	CANONICAL  AND NON-CANONICAL NOTCH SIGNALING%WIKIPATHWAYS_20210210%WP3845%HOMO SAPIENS		17	-0.46876425	-1.5567327	0.036809817	0.20036651	1.0	2929	tags=47%, list=21%, signal=60%	
POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173	POSTSYNAPSE ORGANIZATION%GOBP%GO:0099173		41	-0.3757464	-1.5554566	0.024291499	0.20141838	1.0	2133	tags=39%, list=15%, signal=46%	
ALLOGRAFT REJECTION%WIKIPATHWAYS_20210210%WP2328%HOMO SAPIENS	ALLOGRAFT REJECTION%WIKIPATHWAYS_20210210%WP2328%HOMO SAPIENS		33	-0.38954544	-1.5543623	0.024193548	0.20231035	1.0	2040	tags=33%, list=15%, signal=39%	
CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203	CHOLESTEROL METABOLIC PROCESS%GOBP%GO:0008203		52	-0.34176618	-1.5530025	0.016064256	0.20364256	1.0	2740	tags=35%, list=20%, signal=43%	
POSITIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032411	POSITIVE REGULATION OF TRANSPORTER ACTIVITY%GOBP%GO:0032411		62	-0.33830282	-1.5530008	0.008196721	0.20301011	1.0	3281	tags=40%, list=24%, signal=53%	
CORNIFICATION%GOBP%GO:0070268	CORNIFICATION%GOBP%GO:0070268		32	-0.38294592	-1.5528188	0.013752456	0.20264284	1.0	4261	tags=59%, list=31%, signal=86%	
